ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359,Total_M,Total_T,Total_MT,Total,Chave_O+D
7,2019-11-17,128,159,microtrip,,,,,,,,,,,,,,,,,,,,,13,,,,0,0,0,13,128_159
7,2019-11-17,128,160,microtrip,,,,,,,,,,,,,20,,,14,,,,,,13,,,0,0,0,47,128_160
7,2019-11-17,128,164,microtrip,,,,,,,,,,,,11,,,,,,,,,,,,,0,0,0,11,128_164
7,2019-11-17,128,165,microtrip,,,,,,,,,,,,,,,,,,,,,12,,,,0,0,0,12,128_165
7,2019-11-17,128,167,microtrip,,,,11,,,,,,13,,,,,,,,,,10,,,,,0,0,0,34,128_167
7,2019-11-17,128,167,private_transport,,,,,,,,,,18,,,,,,,,,,,,,,,0,0,0,18,128_167
7,2019-11-17,128,168,microtrip,,,,,,,10,,,,10,15,,,,,,,,,,,,,0,0,0,35,128_168
7,2019-11-17,128,169,private_transport,,,,,,,,,,,,12,,,,,,,,,,,,,0,0,0,12,128_169
7,2019-11-17,129,102,microtrip,,,11,,,,11,,,,,,12,,,,,15,13,,,,11,,0,28,28,73,129_102
7,2019-11-17,129,103,microtrip,,,,,,,,,,10,,,,,,,,,,,,,,,0,0,0,10,129_103
7,2019-11-17,129,104,microtrip,,,,,,,,,,,,,,,,,,,,,12,,,,0,0,0,12,129_104
7,2019-11-17,129,107,microtrip,,,,,,,,,,,,,,10,,,,,,,,,,,0,0,0,10,129_107
7,2019-11-17,129,113,private_transport,,,,,,,,,,,,,,,,,,,27,,,,,,0,27,27,27,129_113
7,2019-11-17,129,114,bus,,,,,,,,,,,,,,,,,,,19,,,,,,0,19,19,19,129_114
7,2019-11-17,129,114,private_transport,,,,,,,,,,,,,,,,,,,36,,,,,,0,36,36,36,129_114
7,2019-11-17,129,116,private_transport,,,,,,,,,,10,,,,,,,,,,,,,,,0,0,0,10,129_116
7,2019-11-17,129,120,microtrip,,,,,,,,,,,,,,17,,,10,15,,,,,16,,0,15,15,58,129_120
7,2019-11-17,129,121,microtrip,,,,,,,,,,,,11,10,,,,,,,,,,,,0,0,0,21,129_121
7,2019-11-17,129,121,private_transport,,,,,,,,,,,,,,,,,,21,,,,,,,0,21,21,21,129_121
7,2019-11-17,129,122,microtrip,,,,11,,,,13,18,,,,,,,,,11,,10,,,,,31,11,42,63,129_122
7,2019-11-17,129,122,private_transport,,,,,,,,,,,,,,,,,,10,,,,,,,0,10,10,10,129_122
7,2019-11-17,129,128,microtrip,,,,,,,,,,,,,13,15,,,,,19,,10,16,11,,0,19,19,84,129_128
7,2019-11-17,129,129,microtrip,,,,,,,,,,,14,,,,,10,,13,16,,,,12,,0,29,29,65,129_129
7,2019-11-17,129,130,bus,,,,,,,,,,10,,,,,,,,,,,,,,,0,0,0,10,129_130
7,2019-11-17,129,148,private_transport,,,,,,,,,,12,,,,,,,,,,,,,,,0,0,0,12,129_148
7,2019-11-17,129,149,private_transport,,,,,,,,,,,,,,,,,,21,,,,,,,0,21,21,21,129_149
7,2019-11-17,129,163,private_transport,,,,,,,,,,,,,,,,,,,24,,,,,,0,24,24,24,129_163
7,2019-11-17,129,164,microtrip,,,,,,,,,,,,,11,11,,,,,,,,,,,0,0,0,22,129_164
7,2019-11-17,129,165,microtrip,,,,,,,,,,,,,,,10,,,,,10,,,10,,0,0,0,30,129_165
7,2019-11-17,129,167,microtrip,12,,,,,,,,,,12,,,13,,,,,,,,,13,,0,0,0,50,129_167
7,2019-11-17,129,167,private_transport,,,,,,,,,,83,,,,,,,,,,,,,,,0,0,0,83,129_167
7,2019-11-17,130,101,bus,,,,,,,,,,,,,,,,11,,,,,,,,,0,0,0,11,130_101
7,2019-11-17,130,101,microtrip,10,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,130_101
7,2019-11-17,130,104,microtrip,,12,,,,,,,,,,,,,,,,,,,11,,,,0,0,0,23,130_104
7,2019-11-17,130,110,microtrip,,,,,,,,,,,,,,11,10,,,,,,10,,,,0,0,0,31,130_110
7,2019-11-17,130,110,private_transport,,,,,,,,,,,,,,,,,,,,,,,14,,0,0,0,14,130_110
7,2019-11-17,130,111,microtrip,,,10,,,,,,,,,,,,,,,,,14,,,,,0,0,0,24,130_111
7,2019-11-17,130,111,private_transport,,,,,,,,,,,,,,,,,,,,,,,11,,0,0,0,11,130_111
7,2019-11-17,130,112,private_transport,,,,,,,,,,,,,,,,,,69,,,,,,,0,69,69,69,130_112
7,2019-11-17,130,115,microtrip,,,,,,,,,,,,,,,,,,,12,,,,,,0,12,12,12,130_115
7,2019-11-17,130,115,private_transport,,,,,,,,,12,,,,,,,,,,,,,,,,12,0,12,12,130_115
7,2019-11-17,130,116,microtrip,,10,,,,,,10,,,,,,,,,,11,,,,,,,10,11,21,31,130_116
7,2019-11-17,130,117,microtrip,,,,,,,,,,,,,,,11,,,,,,,,,,0,0,0,11,130_117
7,2019-11-17,130,120,bus,,,,,,,,,,,,,,,,,,,11,,,,,,0,11,11,11,130_120
7,2019-11-17,130,122,bus,,,,,,,,,,,,,,,,,,,27,,,,,,0,27,27,27,130_122
7,2019-11-17,130,122,private_transport,,,,,,,,,,,,,,,,,,,34,,,,,,0,34,34,34,130_122
7,2019-11-17,130,125,microtrip,,11,,,,,,,,,,,,,,10,,,,,,10,,,0,0,0,31,130_125
7,2019-11-17,130,126,private_transport,,,,,,,,,,,,,,,,,,,,,32,,,,0,0,0,32,130_126
7,2019-11-17,130,127,microtrip,,,,,,,,,,,,,,,,,,,14,,,10,,,0,14,14,24,130_127
7,2019-11-17,130,129,bus,,,,,,,,,,,,,,,,,,,15,,,,,,0,15,15,15,130_129
7,2019-11-17,130,129,private_transport,,,,,,,,,,,,,,,,,,,13,,,,,,0,13,13,13,130_129
7,2019-11-17,130,130,bus,,,,,,,,,17,,,,,,,,,,,,,,,,17,0,17,17,130_130
7,2019-11-17,130,130,microtrip,,,,,12,,,,,,,,12,,,,,,,,,,,,0,0,0,24,130_130
7,2019-11-17,130,130,private_transport,,,,,,,,,41,,,,,,,,,,,,,,,,41,0,41,41,130_130
7,2019-11-17,130,131,private_transport,,,,,,,,,14,,,,,,,,,,,,,,,,14,0,14,14,130_131
7,2019-11-17,130,135,private_transport,,,,,,,,,,,,,,,,,,,,,10,,,,0,0,0,10,130_135
7,2019-11-17,130,136,private_transport,,,,,,,,,12,,,,,,,,,,,,,,,,12,0,12,12,130_136
7,2019-11-17,130,137,private_transport,,,,,,,,,,,,,,,,,,,,,36,,,,0,0,0,36,130_137
7,2019-11-17,130,138,private_transport,,,,,,,,,,,,,,,,,,21,,,,,,,0,21,21,21,130_138
7,2019-11-17,130,145,microtrip,,,,,,,,,,,,,,,10,,,,,,,,,,0,0,0,10,130_145
7,2019-11-17,130,153,private_transport,,,,,,,,,,,,,,,,,,16,,,,,,,0,16,16,16,130_153
7,2019-11-17,130,154,microtrip,,,,,,10,,,,,,,,,,,,,,,,,,,0,0,0,10,130_154
7,2019-11-17,130,157,private_transport,,,,,,,,,,,,,,,,,,41,,,,,,,0,41,41,41,130_157
7,2019-11-17,130,165,microtrip,,,,,,,,,,,,,,,,,,,,11,,,,,0,0,0,11,130_165
7,2019-11-17,130,166,microtrip,,,,,,,,,,,,12,,,,,,,,,,,,,0,0,0,12,130_166
7,2019-11-17,130,167,private_transport,,,,,,,,,,,,,,,,,,,18,,,,,,0,18,18,18,130_167
7,2019-11-17,130,168,bus,,,,,,,,,,,,,,,,17,,,,,,,,,0,0,0,17,130_168
7,2019-11-17,130,168,private_transport,,,,,,,,,,,,,,,,32,,,,,,,,,0,0,0,32,130_168
7,2019-11-17,130,170,microtrip,,,,,,,,,,,,,,,,,,,12,,,,,,0,12,12,12,130_170
7,2019-11-17,130,204,private_transport,,,,,,,,,,,,,,,,,,,,,,10,,,0,0,0,10,130_204
7,2019-11-17,131,101,microtrip,,,,,,,,,,,,,11,,,,,,11,,,,,,0,11,11,22,131_101
7,2019-11-17,131,110,microtrip,,,,,,,,,,,,11,,,11,,,,,,,,,,0,0,0,22,131_110
7,2019-11-17,131,111,microtrip,,,,,,,,,,,,,,,,,,,,12,10,,,,0,0,0,22,131_111
7,2019-11-17,131,112,private_transport,,,,,,,,,,,,,,,,,,19,,,,,,,0,19,19,19,131_112
7,2019-11-17,131,115,microtrip,,,,,,,,,,,,,,,10,,,,,,,,,,0,0,0,10,131_115
7,2019-11-17,131,122,private_transport,,,,,,,,,,,,,,,,,,,18,,,,,,0,18,18,18,131_122
7,2019-11-17,131,125,bus,,,,,,,,,,,,,18,,,,,,,,,,,,0,0,0,18,131_125
7,2019-11-17,131,125,microtrip,,,,,,,,11,,,,,,,,,,,13,,,,10,,11,13,24,34,131_125
7,2019-11-17,131,126,private_transport,,,,,,,,,,,,,,,,,,,,,15,,,,0,0,0,15,131_126
7,2019-11-17,131,127,private_transport,,,,,,,,,,,,,,,,,,,,,11,,,,0,0,0,11,131_127
7,2019-11-17,131,129,private_transport,,,,,,,,,,,,,,,,,,,11,,,,,,0,11,11,11,131_129
7,2019-11-17,131,131,microtrip,,,,,,,,,,,,,,,,,,,,,,12,,,0,0,0,12,131_131
7,2019-11-17,131,131,private_transport,,,,,,,,,,,,,13,,,,,,,,,,,,0,0,0,13,131_131
7,2019-11-17,131,136,microtrip,,,,,,,,,,,,,,13,,,12,,,,,,,,0,0,0,25,131_136
7,2019-11-17,131,139,private_transport,,,,,,,,,,,,,,,,10,,,,,,,,,0,0,0,10,131_139
7,2019-11-17,131,145,microtrip,,,,,,,,,,,,,,,11,,,,,,,,,,0,0,0,11,131_145
7,2019-11-17,131,147,microtrip,,,,,,,,,,,,,,,,,10,,,,,,,,0,0,0,10,131_147
7,2019-11-17,131,154,microtrip,,,,,,,,,,,,,,,,,,,,11,,,,,0,0,0,11,131_154
7,2019-11-17,131,160,microtrip,,,,,,,,,,,,,,11,,,,,,,,,,,0,0,0,11,131_160
7,2019-11-17,131,168,bus,,,,,,,,,,,,,,,,15,,,,,,,,,0,0,0,15,131_168
7,2019-11-17,131,168,private_transport,,,,,,,,,,,,,,,,10,,,,,,,,,0,0,0,10,131_168
7,2019-11-17,131,203,private_transport,,,,,,,,,,,,,,,,17,,,,,,,,,0,0,0,17,131_203
7,2019-11-17,132,102,microtrip,,,,,,,,,,,,,,,,,,,10,,,,,,0,10,10,10,132_102
7,2019-11-17,132,109,microtrip,,,,,,,,,18,,,,10,,,,,,11,,,,10,,18,11,29,49,132_109
7,2019-11-17,132,110,microtrip,,,,12,,10,,,,,,,,,,,,,,,,10,,,0,0,0,32,132_110
7,2019-11-17,132,111,microtrip,,,,,,,,,,14,,,,,,,,,,,,,,,0,0,0,14,132_111
7,2019-11-17,132,117,microtrip,,,,,,,,,,,,,,,,11,,,,,,,,,0,0,0,11,132_117
7,2019-11-17,132,118,microtrip,,10,,,,,,,,,,10,,,,,,,,,,,,,0,0,0,20,132_118
7,2019-11-17,132,119,microtrip,,,,,,,,,,,,,,,,11,,,,,,,,,0,0,0,11,132_119
7,2019-11-17,132,128,microtrip,,,,,,,10,,,,,,,,,,,,,,,,,,0,0,0,10,132_128
7,2019-11-17,132,132,microtrip,14,,,,,,,,,10,,17,,,,19,,,28,,12,,,,0,28,28,100,132_132
7,2019-11-17,132,133,microtrip,,,,,,,,,,,,,11,,,13,,,,,,,,,0,0,0,24,132_133
7,2019-11-17,132,133,private_transport,,,,,,,,,,,,,,,,,11,,,,,,,,0,0,0,11,132_133
7,2019-11-17,132,134,bus,,,,,,,,,,,,,,,,,16,,,,,,,,0,0,0,16,132_134
7,2019-11-17,132,134,microtrip,16,,,,,,,,,,,,15,,10,,,,21,,,13,,,0,21,21,75,132_134
7,2019-11-17,132,134,private_transport,,,,,,,,,,,,,,,,,35,,,,,,,,0,0,0,35,132_134
7,2019-11-17,132,140,microtrip,,,,,,,,,,,,,,,,,,,17,,,,15,11,0,17,17,43,132_140
7,2019-11-17,132,141,microtrip,,11,,11,,,12,,,,13,,,,,12,,,,,,,15,,0,0,0,74,132_141
7,2019-11-17,132,141,private_transport,,,,,,,,,,,,,,11,,,,,,,,,,,0,0,0,11,132_141
7,2019-11-17,132,150,private_transport,,,,,,,,,,,,,,,19,,,,,,,,,,0,0,0,19,132_150
7,2019-11-17,132,151,bus,,,,,,,,,,,,,,,12,,,,,,,,,,0,0,0,12,132_151
7,2019-11-17,132,151,private_transport,,,,,,,,,,,,,,,34,,,,,,,,,,0,0,0,34,132_151
7,2019-11-17,132,159,bus,,,,,,,,,,,,,,,,,10,,,,,,,,0,0,0,10,132_159
7,2019-11-17,132,159,microtrip,,,,,,,,,,,10,,,,,,,,,,,10,,,0,0,0,20,132_159
7,2019-11-17,132,159,private_transport,,,,,,,,,,,,,,,,,18,,,,,,,,0,0,0,18,132_159
7,2019-11-17,132,160,microtrip,,,,,,,,,,,,,,,,,,11,,,,,,,0,11,11,11,132_160
7,2019-11-17,132,170,microtrip,13,,,10,,,,,,,,,,,,,,15,10,,,,,,0,25,25,48,132_170
7,2019-11-17,132,204,microtrip,,,,,,,,,,,,,,,,,10,,,,,,,,0,0,0,10,132_204
7,2019-11-17,132,205,microtrip,,,,,,,,,,,11,,,,,,,,,,,,,,0,0,0,11,132_205
7,2019-11-17,133,109,microtrip,,,,,,,,,,,,,,,,,,,12,,,,,,0,12,12,12,133_109
7,2019-11-17,133,132,microtrip,,,,,,,,,,,,,13,,,,,,,,,,,,0,0,0,13,133_132
7,2019-11-17,133,134,microtrip,,,,,,,,,,,,,11,,,,,,,,,,,,0,0,0,11,133_134
7,2019-11-17,133,140,microtrip,,,,,,,,,,,,,,,,12,,,,,,,,,0,0,0,12,133_140
7,2019-11-17,133,141,microtrip,,,,,,,,,,,,10,,,,,,,12,,,10,,,0,12,12,32,133_141
7,2019-11-17,133,159,microtrip,,,,,,,,,,,,12,,,,,,,10,,,,,,0,10,10,22,133_159
7,2019-11-17,134,102,microtrip,,,,,,,,,,,,11,,,,,,,,,,,,,0,0,0,11,134_102
7,2019-11-17,134,104,microtrip,14,,,,,,,,,,,,,,,11,,,,,,,,,0,0,0,25,134_104
7,2019-11-17,134,104,private_transport,18,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,18,134_104
7,2019-11-17,134,106,microtrip,,,,,,,,,,,,,,10,,,,,,,,,,,0,0,0,10,134_106
7,2019-11-17,134,108,microtrip,,,,,,,,,,,,,,,,,,,10,,,,,,0,10,10,10,134_108
7,2019-11-17,134,109,private_transport,,,,,,,,,,,,,,15,,,,,,,,,,,0,0,0,15,134_109
7,2019-11-17,134,115,private_transport,13,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,13,134_115
7,2019-11-17,134,116,microtrip,,,,,,,,,,,10,,,,,,,,,,,,,,0,0,0,10,134_116
7,2019-11-17,134,116,private_transport,14,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,14,134_116
7,2019-11-17,134,117,microtrip,,,,,,,,,,,,,,11,,,,,,,,,,,0,0,0,11,134_117
7,2019-11-17,134,117,private_transport,,,,,,,,,,,,12,,,,,,,,,,,,,0,0,0,12,134_117
7,2019-11-17,134,118,microtrip,,,10,,,,,,,,,,,,,,,,11,,,,,,0,11,11,21,134_118
7,2019-11-17,134,119,microtrip,,,,,,,,,,,,10,,,,,,,,,,,,,0,0,0,10,134_119
7,2019-11-17,134,125,microtrip,,,,,,,,,,,,,10,,,,,,,,,10,,,0,0,0,20,134_125
7,2019-11-17,134,128,microtrip,,,,,,,,13,,,,,,,,,,,,,,,,,13,0,13,13,134_128
7,2019-11-17,134,132,microtrip,,,,,,,,,,,,,,,,,,,,14,15,,,,0,0,0,29,134_132
7,2019-11-17,134,132,private_transport,,,,,,,,,12,,,,,,,,,,,,,,,,12,0,12,12,134_132
7,2019-11-17,134,133,microtrip,,,,10,,,,,,,,,,,10,,,,,,,,,,0,0,0,20,134_133
7,2019-11-17,134,134,microtrip,,,,,,,,,,,,12,,,,,,,,,,,,,0,0,0,12,134_134
7,2019-11-17,134,134,private_transport,,,,,,,,,,,,,,,,,12,,,,,,,,0,0,0,12,134_134
7,2019-11-17,134,140,private_transport,,,,,,,,,,,,,,24,,,,,,,,,,,0,0,0,24,134_140
7,2019-11-17,134,141,microtrip,,,,,,,,,,,,,,,,,10,,,,,,,,0,0,0,10,134_141
7,2019-11-17,134,159,private_transport,,,,,,,,,,11,,,,,,20,,,,,,,,,0,0,0,31,134_159
7,2019-11-17,134,160,microtrip,,,,,,,,,10,,,,,,,,,,,,,,,,10,0,10,10,134_160
7,2019-11-17,134,164,microtrip,,,,,,,,,,,,,,,,,10,,,,,10,,,0,0,0,20,134_164
7,2019-11-17,134,170,microtrip,,,,,,,,,,,,11,,,,,,,,,,,,,0,0,0,11,134_170
7,2019-11-17,135,104,microtrip,,,,10,,,,10,,,,,10,,,,,,,,,,,,10,0,10,30,135_104
7,2019-11-17,135,106,microtrip,,,,,,,,,,,,,,11,,,,,,,,,,,0,0,0,11,135_106
7,2019-11-17,135,108,private_transport,,,,,,,,,,,,,,,,,43,,,,,,,,0,0,0,43,135_108
7,2019-11-17,135,109,private_transport,,,,,,,,,,,,,,,,,62,,,,,,,,0,0,0,62,135_109
7,2019-11-17,135,110,microtrip,,,,,,,,,,,,,,,,,,,,,12,,,,0,0,0,12,135_110
7,2019-11-17,135,112,microtrip,,,,,10,,,,,,,,,,,,,,,,,,,,0,0,0,10,135_112
7,2019-11-17,135,125,microtrip,,,,,,,,,,,15,11,,11,,,,,,,,,,,0,0,0,37,135_125
7,2019-11-17,135,126,microtrip,,,,,,,,,,,,,,,,,,,,,11,12,,,0,0,0,23,135_126
7,2019-11-17,135,126,private_transport,,,,,,,,,,,,,,,,,,,,,,,11,,0,0,0,11,135_126
7,2019-11-17,135,127,microtrip,,,,,,,11,,,,,,,,,,27,,,,11,,,12,0,0,0,61,135_127
7,2019-11-17,135,130,microtrip,,,,,,,,,,,,,,,14,10,,,,,,,,,0,0,0,24,135_130
7,2019-11-17,135,131,microtrip,,,,,,,,13,,,,,,,,,,,,,,,,,13,0,13,13,135_131
7,2019-11-17,135,135,bus,,,,,,,,,,,31,,,,,,,,,,,,,,0,0,0,31,135_135
7,2019-11-17,135,135,microtrip,,11,,,,,,,,,,,21,,11,,,,,,,10,,,0,0,0,53,135_135
7,2019-11-17,135,135,private_transport,,,,,,,,,,,47,,,,,,68,,,,,,,,0,0,0,115,135_135
7,2019-11-17,135,136,bus,,,,,,,,,,,15,,,,,,,,,,,,,,0,0,0,15,135_136
7,2019-11-17,135,136,microtrip,,,,11,,,,,,,12,,11,12,,12,,,,,13,12,10,,0,0,0,93,135_136
7,2019-11-17,135,136,private_transport,,,,,,,,,,,13,,,,,,28,,,,,,,,0,0,0,41,135_136
7,2019-11-17,135,137,microtrip,,,,,,,,,,,,,,,,,,,,,12,11,,,0,0,0,23,135_137
7,2019-11-17,135,137,private_transport,,,,,,,,,,,,,,,,,11,,,,,,,,0,0,0,11,135_137
7,2019-11-17,135,141,private_transport,,,,,,,,,,,,,,,,,12,,,,,,,,0,0,0,12,135_141
7,2019-11-17,135,145,bus,,,,,,,,,,,26,,,,,,,,,,14,,,,0,0,0,40,135_145
7,2019-11-17,135,145,microtrip,,,,15,,,,,,,,,11,,,18,15,,,,,,,,0,0,0,59,135_145
7,2019-11-17,135,145,private_transport,,,,,,,,,,,22,,,,,,,,,,38,,,,0,0,0,60,135_145
7,2019-11-17,135,146,bus,,,,,,,,,,,14,,,,,,,,,,,,,,0,0,0,14,135_146
7,2019-11-17,135,146,microtrip,,,,,,,,,,,,,,,,,13,,,12,,11,,,0,0,0,36,135_146
7,2019-11-17,135,146,private_transport,,,,,,,,,,,26,,,,,,,,,,30,,,,0,0,0,56,135_146
7,2019-11-17,135,147,microtrip,,,,11,,,11,11,,,,,,,,13,,,,,,,,,11,0,11,46,135_147
7,2019-11-17,135,147,private_transport,,,,,,,,,,,23,,,,,,,,,,10,,,,0,0,0,33,135_147
7,2019-11-17,135,154,bus,,,,,,,,,,,19,,,,,,11,,,,,,,,0,0,0,30,135_154
7,2019-11-17,135,154,microtrip,,,,,12,,,,,,,,11,,,,,,,,,,,,0,0,0,23,135_154
7,2019-11-17,135,154,private_transport,,,,,,,,,,,19,,,,,,27,,,,,,,,0,0,0,46,135_154
7,2019-11-17,135,155,microtrip,,,,,,,,,,,,,,,,,,10,,,,,,,0,10,10,10,135_155
7,2019-11-17,135,155,private_transport,,,,,,,,,,,11,,,,,,,,,,,,,,0,0,0,11,135_155
7,2019-11-17,135,157,microtrip,,,,,,,,,,,,,11,,,,,,,,,,,,0,0,0,11,135_157
7,2019-11-17,135,160,microtrip,,,,,,,,,,,,,,,,,,,10,,,,,,0,10,10,10,135_160
7,2019-11-17,135,162,microtrip,,,,,,,,,,,,,,,,,,,,,11,,,,0,0,0,11,135_162
7,2019-11-17,135,166,microtrip,,,,,,,,,,,,,,,,,11,,,,,,,,0,0,0,11,135_166
7,2019-11-17,136,101,microtrip,,,,,,,,,,,,,,,,,,,,,11,,,,0,0,0,11,136_101
7,2019-11-17,136,105,microtrip,,,,,,,,,,,,,11,,,,,,,,,,,,0,0,0,11,136_105
7,2019-11-17,136,106,microtrip,,,,10,,,,,,,,,,,,,,,,,,,,,0,0,0,10,136_106
7,2019-11-17,136,108,private_transport,,,,,,,,,,,,,,,,,14,,,,,,,,0,0,0,14,136_108
7,2019-11-17,136,109,private_transport,,,,,,,,,,,,,,,,,32,,,,,,,,0,0,0,32,136_109
7,2019-11-17,136,110,microtrip,,,,,,,,,,,,,,11,12,,,,12,,11,,,,0,12,12,46,136_110
7,2019-11-17,136,112,microtrip,,10,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,136_112
7,2019-11-17,136,115,microtrip,,,,,,,,,,,,,,10,,,,,,,,,,,0,0,0,10,136_115
7,2019-11-17,136,125,bus,,,,,,,,,,,,,12,,,,,,,,,,,,0,0,0,12,136_125
7,2019-11-17,136,125,microtrip,,,,,,,,,,,,,,,,,,,,,12,,,,0,0,0,12,136_125
7,2019-11-17,136,125,private_transport,,,,,,,,,,,,,17,,,,,,,,,,,,0,0,0,17,136_125
7,2019-11-17,136,126,microtrip,,,,,,,,,,,,,,,,,10,,,,,,,,0,0,0,10,136_126
7,2019-11-17,136,126,private_transport,,,,,,,,,10,,,,,,,,,,,,,,18,,10,0,10,28,136_126
7,2019-11-17,136,127,microtrip,11,,,,,,11,,,,,,,,,,,,,,,,,,0,0,0,22,136_127
7,2019-11-17,136,130,microtrip,,,,,,,,,,,,,,,,,11,,,,,,,,0,0,0,11,136_130
7,2019-11-17,136,131,microtrip,,,,,,,,10,,,,,,14,,,,,,,,11,,,10,0,10,35,136_131
7,2019-11-17,136,131,private_transport,,,,,,,,,10,,,,,,,,,,,,,,,,10,0,10,10,136_131
7,2019-11-17,136,135,microtrip,,,,,,,,13,,12,,,,10,,,,,,,,,,,13,0,13,35,136_135
7,2019-11-17,136,135,private_transport,,,,,,,,,10,,20,,,,,,20,,,,,,,,10,0,10,50,136_135
7,2019-11-17,136,136,microtrip,,,,10,,,,,,,10,,,,,,,,,,,10,,10,0,0,0,40,136_136
7,2019-11-17,136,136,private_transport,,,,,,,,,11,,12,,,,,,15,,,,,,,,11,0,11,38,136_136
7,2019-11-17,136,138,private_transport,,,,,,,,,,,,,,,,,,10,,,,,,,0,10,10,10,136_138
7,2019-11-17,136,145,bus,,,,,,,,,,,11,,,,,,,,,,12,,,,0,0,0,23,136_145
7,2019-11-17,136,145,microtrip,,,,10,,,12,,,,,,,,,,,11,10,,,,,,0,21,21,43,136_145
7,2019-11-17,136,145,private_transport,,,,,,,,,,,11,,,,,,,,,,,,,,0,0,0,11,136_145
7,2019-11-17,136,146,microtrip,,,,,,,,10,,,,,,,11,,,,,,,,,,10,0,10,21,136_146
7,2019-11-17,136,147,bus,,,,,,,,,,,,,,,,,,,,,10,,,,0,0,0,10,136_147
7,2019-11-17,136,154,bus,,,,,,,,,,,10,,,,,,,,,,,,,,0,0,0,10,136_154
7,2019-11-17,136,154,microtrip,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,10,136_154
7,2019-11-17,136,154,private_transport,,,,,,,,,,,,,,,,,11,,,,,,,,0,0,0,11,136_154
7,2019-11-17,136,160,microtrip,,,,,,,,,,,,,,,,,,,11,,,,,,0,11,11,11,136_160
7,2019-11-17,136,162,microtrip,,,,,,,,,,,,,,,,,,,,,10,,,,0,0,0,10,136_162
7,2019-11-17,136,167,private_transport,,,12,,,,,,,,,,,,,,,,10,,,,,,0,10,10,22,136_167
7,2019-11-17,136,168,bus,,,,,,,,,,,,,,,,10,,,,,,,,,0,0,0,10,136_168
7,2019-11-17,136,168,private_transport,,,,,,,,,,,,,,,,11,,,,,,,,,0,0,0,11,136_168
7,2019-11-17,137,104,microtrip,,,,,,,,,,,,,,,,,,,,11,,,,,0,0,0,11,137_104
7,2019-11-17,137,126,microtrip,,,,,,,,,,,,,10,,,,,,,,,,,,0,0,0,10,137_126
7,2019-11-17,137,126,private_transport,,,,,,,,,26,,,,,,,,,,,,,,29,,26,0,26,55,137_126
7,2019-11-17,137,135,private_transport,,,,,,,,,,,13,,,,,,,,,,,,,,0,0,0,13,137_135
7,2019-11-17,137,136,microtrip,,,,,,,,,,,10,,,,,,,,,,,,,,0,0,0,10,137_136
7,2019-11-17,137,137,microtrip,,,,,,,,,,,,,11,,,,,,,,,,,,0,0,0,11,137_137
7,2019-11-17,137,137,private_transport,,,,,,,,,20,,,,,,,,,,,,,,26,,20,0,20,46,137_137
7,2019-11-17,137,145,bus,,,,,,,,,,,10,,,,,,,,,,,,,,0,0,0,10,137_145
7,2019-11-17,137,145,microtrip,,,,,,,,,,,,,,10,,,,,,,,,,,0,0,0,10,137_145
7,2019-11-17,138,112,microtrip,,,,11,,,,,,,,,,,,,,,13,,,11,,,0,13,13,35,138_112
7,2019-11-17,138,138,microtrip,,,,,,,,,,,,,,,,,,,10,,,,,,0,10,10,10,138_138
7,2019-11-17,138,151,private_transport,,,,,,,,,,,,,15,,,,,,,,,,,,0,0,0,15,138_151
7,2019-11-17,138,152,microtrip,,,,,,,,,,,,,,10,,,,,,,,,,,0,0,0,10,138_152
7,2019-11-17,138,153,private_transport,,,,,,,,,,,,,10,,,,,,,,,,,,0,0,0,10,138_153
7,2019-11-17,138,157,microtrip,,,,,,,,,,,10,,,11,,,,,,,,10,,,0,0,0,31,138_157
7,2019-11-17,139,112,microtrip,,11,,12,,,,,,,,,10,,,,,,,,,,,,0,0,0,33,139_112
7,2019-11-17,139,138,microtrip,,,,,,,,,,,,,,,,,,,,11,,,,,0,0,0,11,139_138
7,2019-11-17,139,151,private_transport,,,,,,,,,,,,,12,,,,,,,,,,,,0,0,0,12,139_151
7,2019-11-17,139,157,microtrip,,,,,,,,,,,,,,,,,,,11,,,,,,0,11,11,11,139_157
7,2019-11-17,140,108,microtrip,,,,,,,,,,,,,,,,,,,,,,,12,,0,0,0,12,140_108
7,2019-11-17,140,109,microtrip,18,,,,,,,,,12,,19,,,13,14,,13,,,10,,,,0,13,13,99,140_109
7,2019-11-17,140,118,microtrip,,,,,,,,,,,,,11,,,,,,,,,,,,0,0,0,11,140_118
7,2019-11-17,140,132,microtrip,,,,,,,,13,,,,,,,,,,,,,,,,,13,0,13,13,140_132
7,2019-11-17,140,140,microtrip,,,,,,,,,,,,12,,,,,,,,,,,,,0,0,0,12,140_140
